origen,destino,dia_semana,hora_dia,clima,es_hora_pico,es_fin_semana,demanda_origen,demanda_destino,tiempo_base,tiempo_viaje
Salitre El Greco,Calle 26,2,20,Lluvia fuerte,0,0,1,2,5,9.5
Salitre El Greco,Calle 26,2,21,Normal,0,0,1,2,5,5.5
Salitre El Greco,Calle 26,2,21,Lluvia,0,0,1,2,5,7.4
Salitre El Greco,Calle 26,2,21,Lluvia fuerte,0,0,1,2,5,8.16
Salitre El Greco,Calle 26,2,22,Normal,0,0,1,2,5,5.86
Salitre El Greco,Calle 26,2,22,Lluvia,0,0,1,2,5,7.29
Salitre El Greco,Calle 26,2,22,Lluvia fuerte,0,0,1,2,5,8.69
Salitre El Greco,Calle 26,3,5,Normal,0,0,1,2,5,5.68
Salitre El Greco,Calle 26,3,5,Lluvia,0,0,1,2,5,6.53
Salitre El Greco,Calle 26,3,5,Lluvia fuerte,0,0,1,2,5,9.06
Salitre El Greco,Calle 26,3,6,Normal,1,0,1,2,5,9.28
Salitre El Greco,Calle 26,3,6,Lluvia,1,0,1,2,5,8.99
Salitre El Greco,Calle 26,3,6,Lluvia fuerte,1,0,1,2,5,12.91
Salitre El Greco,Calle 26,3,7,Normal,1,0,1,2,5,9.64
Salitre El Greco,Calle 26,3,7,Lluvia,1,0,1,2,5,10.49
Salitre El Greco,Calle 26,3,7,Lluvia fuerte,1,0,1,2,5,13.81
Salitre El Greco,Calle 26,3,8,Normal,1,0,1,2,5,8.4
Salitre El Greco,Calle 26,3,8,Lluvia,1,0,1,2,5,10.04
Salitre El Greco,Calle 26,3,8,Lluvia fuerte,1,0,1,2,5,13.05
Salitre El Greco,Calle 26,3,9,Normal,1,0,1,2,5,7.52
Salitre El Greco,Calle 26,3,9,Lluvia,1,0,1,2,5,9.66
Salitre El Greco,Calle 26,3,9,Lluvia fuerte,1,0,1,2,5,12.77
Salitre El Greco,Calle 26,3,10,Normal,0,0,1,2,5,6.0
Salitre El Greco,Calle 26,3,10,Lluvia,0,0,1,2,5,7.9
Salitre El Greco,Calle 26,3,10,Lluvia fuerte,0,0,1,2,5,8.78
Salitre El Greco,Calle 26,3,11,Normal,0,0,1,2,5,5.9
Salitre El Greco,Calle 26,3,11,Lluvia,0,0,1,2,5,6.48
Salitre El Greco,Calle 26,3,11,Lluvia fuerte,0,0,1,2,5,9.25
Salitre El Greco,Calle 26,3,12,Normal,0,0,1,2,5,6.1
Salitre El Greco,Calle 26,3,12,Lluvia,0,0,1,2,5,7.48
Salitre El Greco,Calle 26,3,12,Lluvia fuerte,0,0,1,2,5,8.73
Salitre El Greco,Calle 26,3,13,Normal,0,0,1,2,5,6.19
Salitre El Greco,Calle 26,3,13,Lluvia,0,0,1,2,5,6.95
Salitre El Greco,Calle 26,3,13,Lluvia fuerte,0,0,1,2,5,9.55
Salitre El Greco,Calle 26,3,14,Normal,0,0,1,2,5,6.41
Salitre El Greco,Calle 26,3,14,Lluvia,0,0,1,2,5,7.7
Salitre El Greco,Calle 26,3,14,Lluvia fuerte,0,0,1,2,5,9.16
Salitre El Greco,Calle 26,3,15,Normal,0,0,1,2,5,5.99
Salitre El Greco,Calle 26,3,15,Lluvia,0,0,1,2,5,6.53
Salitre El Greco,Calle 26,3,15,Lluvia fuerte,0,0,1,2,5,8.57
Salitre El Greco,Calle 26,3,16,Normal,1,0,1,2,5,8.26
Salitre El Greco,Calle 26,3,16,Lluvia,1,0,1,2,5,9.5
Salitre El Greco,Calle 26,3,16,Lluvia fuerte,1,0,1,2,5,11.72
Salitre El Greco,Calle 26,3,17,Normal,1,0,1,2,5,9.82
Salitre El Greco,Calle 26,3,17,Lluvia,1,0,1,2,5,9.6
Salitre El Greco,Calle 26,3,17,Lluvia fuerte,1,0,1,2,5,12.77
Salitre El Greco,Calle 26,3,18,Normal,1,0,1,2,5,8.25
Salitre El Greco,Calle 26,3,18,Lluvia,1,0,1,2,5,10.84
Salitre El Greco,Calle 26,3,18,Lluvia fuerte,1,0,1,2,5,12.64
Salitre El Greco,Calle 26,3,19,Normal,1,0,1,2,5,7.69
Salitre El Greco,Calle 26,3,19,Lluvia,1,0,1,2,5,9.04
Salitre El Greco,Calle 26,3,19,Lluvia fuerte,1,0,1,2,5,12.98
Salitre El Greco,Calle 26,3,20,Normal,0,0,1,2,5,6.36
Salitre El Greco,Calle 26,3,20,Lluvia,0,0,1,2,5,7.09
Salitre El Greco,Calle 26,3,20,Lluvia fuerte,0,0,1,2,5,9.69
Salitre El Greco,Calle 26,3,21,Normal,0,0,1,2,5,5.55
Salitre El Greco,Calle 26,3,21,Lluvia,0,0,1,2,5,6.87
Salitre El Greco,Calle 26,3,21,Lluvia fuerte,0,0,1,2,5,8.99
Salitre El Greco,Calle 26,3,22,Normal,0,0,1,2,5,6.01
Salitre El Greco,Calle 26,3,22,Lluvia,0,0,1,2,5,6.55
Salitre El Greco,Calle 26,3,22,Lluvia fuerte,0,0,1,2,5,8.16
Salitre El Greco,Calle 26,4,5,Normal,0,0,1,2,5,5.79
Salitre El Greco,Calle 26,4,5,Lluvia,0,0,1,2,5,6.55
Salitre El Greco,Calle 26,4,5,Lluvia fuerte,0,0,1,2,5,8.13
Salitre El Greco,Calle 26,4,6,Normal,1,0,1,2,5,7.58
Salitre El Greco,Calle 26,4,6,Lluvia,1,0,1,2,5,9.18
Salitre El Greco,Calle 26,4,6,Lluvia fuerte,1,0,1,2,5,13.82
Salitre El Greco,Calle 26,4,7,Normal,1,0,1,2,5,7.07
Salitre El Greco,Calle 26,4,7,Lluvia,1,0,1,2,5,11.05
Salitre El Greco,Calle 26,4,7,Lluvia fuerte,1,0,1,2,5,14.58
Salitre El Greco,Calle 26,4,8,Normal,1,0,1,2,5,8.37
Salitre El Greco,Calle 26,4,8,Lluvia,1,0,1,2,5,10.19
Salitre El Greco,Calle 26,4,8,Lluvia fuerte,1,0,1,2,5,13.14
Salitre El Greco,Calle 26,4,9,Normal,1,0,1,2,5,7.77
Salitre El Greco,Calle 26,4,9,Lluvia,1,0,1,2,5,9.56
Salitre El Greco,Calle 26,4,9,Lluvia fuerte,1,0,1,2,5,12.6
Salitre El Greco,Calle 26,4,10,Normal,0,0,1,2,5,6.38
Salitre El Greco,Calle 26,4,10,Lluvia,0,0,1,2,5,7.4
Salitre El Greco,Calle 26,4,10,Lluvia fuerte,0,0,1,2,5,8.16
Salitre El Greco,Calle 26,4,11,Normal,0,0,1,2,5,6.13
Salitre El Greco,Calle 26,4,11,Lluvia,0,0,1,2,5,6.63
Salitre El Greco,Calle 26,4,11,Lluvia fuerte,0,0,1,2,5,8.29
Salitre El Greco,Calle 26,4,12,Normal,0,0,1,2,5,6.04
Salitre El Greco,Calle 26,4,12,Lluvia,0,0,1,2,5,7.84
Salitre El Greco,Calle 26,4,12,Lluvia fuerte,0,0,1,2,5,8.78
Salitre El Greco,Calle 26,4,13,Normal,0,0,1,2,5,5.48
Salitre El Greco,Calle 26,4,13,Lluvia,0,0,1,2,5,6.8
Salitre El Greco,Calle 26,4,13,Lluvia fuerte,0,0,1,2,5,8.3
Salitre El Greco,Calle 26,4,14,Normal,0,0,1,2,5,6.55
Salitre El Greco,Calle 26,4,14,Lluvia,0,0,1,2,5,6.98
Salitre El Greco,Calle 26,4,14,Lluvia fuerte,0,0,1,2,5,8.33
Salitre El Greco,Calle 26,4,15,Normal,0,0,1,2,5,6.19
Salitre El Greco,Calle 26,4,15,Lluvia,0,0,1,2,5,7.4
Salitre El Greco,Calle 26,4,15,Lluvia fuerte,0,0,1,2,5,9.28
Salitre El Greco,Calle 26,4,16,Normal,1,0,1,2,5,8.41
Salitre El Greco,Calle 26,4,16,Lluvia,1,0,1,2,5,8.68
Salitre El Greco,Calle 26,4,16,Lluvia fuerte,1,0,1,2,5,13.74
Salitre El Greco,Calle 26,4,17,Normal,1,0,1,2,5,7.8
Salitre El Greco,Calle 26,4,17,Lluvia,1,0,1,2,5,10.28
Salitre El Greco,Calle 26,4,17,Lluvia fuerte,1,0,1,2,5,11.89
Salitre El Greco,Calle 26,4,18,Normal,1,0,1,2,5,7.75
Salitre El Greco,Calle 26,4,18,Lluvia,1,0,1,2,5,9.75
Salitre El Greco,Calle 26,4,18,Lluvia fuerte,1,0,1,2,5,13.43
Salitre El Greco,Calle 26,4,19,Normal,1,0,1,2,5,8.9
Salitre El Greco,Calle 26,4,19,Lluvia,1,0,1,2,5,10.21
Salitre El Greco,Calle 26,4,19,Lluvia fuerte,1,0,1,2,5,12.25
Salitre El Greco,Calle 26,4,20,Normal,0,0,1,2,5,5.94
Salitre El Greco,Calle 26,4,20,Lluvia,0,0,1,2,5,7.08
Salitre El Greco,Calle 26,4,20,Lluvia fuerte,0,0,1,2,5,8.94
Salitre El Greco,Calle 26,4,21,Normal,0,0,1,2,5,6.42
Salitre El Greco,Calle 26,4,21,Lluvia,0,0,1,2,5,6.53
Salitre El Greco,Calle 26,4,21,Lluvia fuerte,0,0,1,2,5,9.24
Salitre El Greco,Calle 26,4,22,Normal,0,0,1,2,5,6.4
Salitre El Greco,Calle 26,4,22,Lluvia,0,0,1,2,5,7.69
Salitre El Greco,Calle 26,4,22,Lluvia fuerte,0,0,1,2,5,9.04
Salitre El Greco,Calle 26,5,5,Normal,0,1,1,2,5,5.79
Salitre El Greco,Calle 26,5,5,Lluvia,0,1,1,2,5,6.86
Salitre El Greco,Calle 26,5,5,Lluvia fuerte,0,1,1,2,5,8.43
Salitre El Greco,Calle 26,5,6,Normal,1,1,1,2,5,6.57
Salitre El Greco,Calle 26,5,6,Lluvia,1,1,1,2,5,9.26
Salitre El Greco,Calle 26,5,6,Lluvia fuerte,1,1,1,2,5,10.91
Salitre El Greco,Calle 26,5,7,Normal,1,1,1,2,5,5.95
Salitre El Greco,Calle 26,5,7,Lluvia,1,1,1,2,5,8.55
Salitre El Greco,Calle 26,5,7,Lluvia fuerte,1,1,1,2,5,10.79
Salitre El Greco,Calle 26,5,8,Normal,1,1,1,2,5,6.52
Salitre El Greco,Calle 26,5,8,Lluvia,1,1,1,2,5,9.07
Salitre El Greco,Calle 26,5,8,Lluvia fuerte,1,1,1,2,5,10.08
Salitre El Greco,Calle 26,5,9,Normal,1,1,1,2,5,6.21
Salitre El Greco,Calle 26,5,9,Lluvia,1,1,1,2,5,9.08
Salitre El Greco,Calle 26,5,9,Lluvia fuerte,1,1,1,2,5,10.04
Salitre El Greco,Calle 26,5,10,Normal,0,1,1,2,5,5.42
Salitre El Greco,Calle 26,5,10,Lluvia,0,1,1,2,5,6.23
Salitre El Greco,Calle 26,5,10,Lluvia fuerte,0,1,1,2,5,8.55
Salitre El Greco,Calle 26,5,11,Normal,0,1,1,2,5,5.35
Salitre El Greco,Calle 26,5,11,Lluvia,0,1,1,2,5,6.52
Salitre El Greco,Calle 26,5,11,Lluvia fuerte,0,1,1,2,5,7.28
Salitre El Greco,Calle 26,5,12,Normal,0,1,1,2,5,5.35
Salitre El Greco,Calle 26,5,12,Lluvia,0,1,1,2,5,6.24
Salitre El Greco,Calle 26,5,12,Lluvia fuerte,0,1,1,2,5,6.89
Salitre El Greco,Calle 26,5,13,Normal,0,1,1,2,5,5.36
Salitre El Greco,Calle 26,5,13,Lluvia,0,1,1,2,5,6.11
Salitre El Greco,Calle 26,5,13,Lluvia fuerte,0,1,1,2,5,7.09
Salitre El Greco,Calle 26,5,14,Normal,0,1,1,2,5,5.02
Salitre El Greco,Calle 26,5,14,Lluvia,0,1,1,2,5,6.22
Salitre El Greco,Calle 26,5,14,Lluvia fuerte,0,1,1,2,5,7.42
Salitre El Greco,Calle 26,5,15,Normal,0,1,1,2,5,5.33
Salitre El Greco,Calle 26,5,15,Lluvia,0,1,1,2,5,5.68
Salitre El Greco,Calle 26,5,15,Lluvia fuerte,0,1,1,2,5,7.82
Salitre El Greco,Calle 26,5,16,Normal,1,1,1,2,5,6.85
Salitre El Greco,Calle 26,5,16,Lluvia,1,1,1,2,5,9.26
Salitre El Greco,Calle 26,5,16,Lluvia fuerte,1,1,1,2,5,10.0
Salitre El Greco,Calle 26,5,17,Normal,1,1,1,2,5,7.1
Salitre El Greco,Calle 26,5,17,Lluvia,1,1,1,2,5,8.95
Salitre El Greco,Calle 26,5,17,Lluvia fuerte,1,1,1,2,5,11.69
Salitre El Greco,Calle 26,5,18,Normal,1,1,1,2,5,7.8
Salitre El Greco,Calle 26,5,18,Lluvia,1,1,1,2,5,9.35
Salitre El Greco,Calle 26,5,18,Lluvia fuerte,1,1,1,2,5,9.6
Salitre El Greco,Calle 26,5,19,Normal,1,1,1,2,5,7.21
Salitre El Greco,Calle 26,5,19,Lluvia,1,1,1,2,5,8.28
Salitre El Greco,Calle 26,5,19,Lluvia fuerte,1,1,1,2,5,10.73
Salitre El Greco,Calle 26,5,20,Normal,0,1,1,2,5,4.81
Salitre El Greco,Calle 26,5,20,Lluvia,0,1,1,2,5,5.87
Salitre El Greco,Calle 26,5,20,Lluvia fuerte,0,1,1,2,5,8.34
Salitre El Greco,Calle 26,5,21,Normal,0,1,1,2,5,4.75
Salitre El Greco,Calle 26,5,21,Lluvia,0,1,1,2,5,7.01
Salitre El Greco,Calle 26,5,21,Lluvia fuerte,0,1,1,2,5,7.36
Salitre El Greco,Calle 26,5,22,Normal,0,1,1,2,5,5.15
Salitre El Greco,Calle 26,5,22,Lluvia,0,1,1,2,5,6.94
Salitre El Greco,Calle 26,5,22,Lluvia fuerte,0,1,1,2,5,7.3
Salitre El Greco,Calle 26,6,5,Normal,0,1,1,2,5,4.88
Salitre El Greco,Calle 26,6,5,Lluvia,0,1,1,2,5,6.12
Salitre El Greco,Calle 26,6,5,Lluvia fuerte,0,1,1,2,5,7.2
Salitre El Greco,Calle 26,6,6,Normal,1,1,1,2,5,8.08
Salitre El Greco,Calle 26,6,6,Lluvia,1,1,1,2,5,9.21
Salitre El Greco,Calle 26,6,6,Lluvia fuerte,1,1,1,2,5,10.66
Salitre El Greco,Calle 26,6,7,Normal,1,1,1,2,5,7.05
Salitre El Greco,Calle 26,6,7,Lluvia,1,1,1,2,5,8.56
Salitre El Greco,Calle 26,6,7,Lluvia fuerte,1,1,1,2,5,10.54
Salitre El Greco,Calle 26,6,8,Normal,1,1,1,2,5,7.78
Salitre El Greco,Calle 26,6,8,Lluvia,1,1,1,2,5,7.89
Salitre El Greco,Calle 26,6,8,Lluvia fuerte,1,1,1,2,5,10.09
Salitre El Greco,Calle 26,6,9,Normal,1,1,1,2,5,7.58
Salitre El Greco,Calle 26,6,9,Lluvia,1,1,1,2,5,7.14
Salitre El Greco,Calle 26,6,9,Lluvia fuerte,1,1,1,2,5,11.56
Salitre El Greco,Calle 26,6,10,Normal,0,1,1,2,5,5.43
Salitre El Greco,Calle 26,6,10,Lluvia,0,1,1,2,5,6.26
Salitre El Greco,Calle 26,6,10,Lluvia fuerte,0,1,1,2,5,8.78
Salitre El Greco,Calle 26,6,11,Normal,0,1,1,2,5,4.87
Salitre El Greco,Calle 26,6,11,Lluvia,0,1,1,2,5,6.91
Salitre El Greco,Calle 26,6,11,Lluvia fuerte,0,1,1,2,5,8.31
Salitre El Greco,Calle 26,6,12,Normal,0,1,1,2,5,4.99
Salitre El Greco,Calle 26,6,12,Lluvia,0,1,1,2,5,6.6
Salitre El Greco,Calle 26,6,12,Lluvia fuerte,0,1,1,2,5,8.02
Salitre El Greco,Calle 26,6,13,Normal,0,1,1,2,5,5.46
Salitre El Greco,Calle 26,6,13,Lluvia,0,1,1,2,5,5.57
Salitre El Greco,Calle 26,6,13,Lluvia fuerte,0,1,1,2,5,7.59
Salitre El Greco,Calle 26,6,14,Normal,0,1,1,2,5,4.98
Salitre El Greco,Calle 26,6,14,Lluvia,0,1,1,2,5,5.97
Salitre El Greco,Calle 26,6,14,Lluvia fuerte,0,1,1,2,5,7.86
Salitre El Greco,Calle 26,6,15,Normal,0,1,1,2,5,4.89
Salitre El Greco,Calle 26,6,15,Lluvia,0,1,1,2,5,6.1
Salitre El Greco,Calle 26,6,15,Lluvia fuerte,0,1,1,2,5,7.96
Salitre El Greco,Calle 26,6,16,Normal,1,1,1,2,5,8.3
Salitre El Greco,Calle 26,6,16,Lluvia,1,1,1,2,5,8.06
Salitre El Greco,Calle 26,6,16,Lluvia fuerte,1,1,1,2,5,10.74
Salitre El Greco,Calle 26,6,17,Normal,1,1,1,2,5,6.21
Salitre El Greco,Calle 26,6,17,Lluvia,1,1,1,2,5,8.34
Salitre El Greco,Calle 26,6,17,Lluvia fuerte,1,1,1,2,5,10.7
Salitre El Greco,Calle 26,6,18,Normal,1,1,1,2,5,7.0
Salitre El Greco,Calle 26,6,18,Lluvia,1,1,1,2,5,7.63
Salitre El Greco,Calle 26,6,18,Lluvia fuerte,1,1,1,2,5,11.2
Salitre El Greco,Calle 26,6,19,Normal,1,1,1,2,5,7.48
Salitre El Greco,Calle 26,6,19,Lluvia,1,1,1,2,5,8.55
Salitre El Greco,Calle 26,6,19,Lluvia fuerte,1,1,1,2,5,11.36
Salitre El Greco,Calle 26,6,20,Normal,0,1,1,2,5,5.18
Salitre El Greco,Calle 26,6,20,Lluvia,0,1,1,2,5,6.38
Salitre El Greco,Calle 26,6,20,Lluvia fuerte,0,1,1,2,5,7.15
Salitre El Greco,Calle 26,6,21,Normal,0,1,1,2,5,5.12
Salitre El Greco,Calle 26,6,21,Lluvia,0,1,1,2,5,6.05
Salitre El Greco,Calle 26,6,21,Lluvia fuerte,0,1,1,2,5,7.41
Salitre El Greco,Calle 26,6,22,Normal,0,1,1,2,5,5.15
Salitre El Greco,Calle 26,6,22,Lluvia,0,1,1,2,5,6.12
Salitre El Greco,Calle 26,6,22,Lluvia fuerte,0,1,1,2,5,7.3
Salitre El Greco,El Tiempo,0,5,Normal,0,0,1,0,3,3.42
Salitre El Greco,El Tiempo,0,5,Lluvia,0,0,1,0,3,3.98
Salitre El Greco,El Tiempo,0,5,Lluvia fuerte,0,0,1,0,3,5.32
Salitre El Greco,El Tiempo,0,6,Normal,1,0,1,0,3,4.38
Salitre El Greco,El Tiempo,0,6,Lluvia,1,0,1,0,3,6.0
Salitre El Greco,El Tiempo,0,6,Lluvia fuerte,1,0,1,0,3,6.52
Salitre El Greco,El Tiempo,0,7,Normal,1,0,1,0,3,4.83
Salitre El Greco,El Tiempo,0,7,Lluvia,1,0,1,0,3,5.34
Salitre El Greco,El Tiempo,0,7,Lluvia fuerte,1,0,1,0,3,6.88
Salitre El Greco,El Tiempo,0,8,Normal,1,0,1,0,3,4.34
Salitre El Greco,El Tiempo,0,8,Lluvia,1,0,1,0,3,5.72
Salitre El Greco,El Tiempo,0,8,Lluvia fuerte,1,0,1,0,3,6.11
Salitre El Greco,El Tiempo,0,9,Normal,1,0,1,0,3,4.82
Salitre El Greco,El Tiempo,0,9,Lluvia,1,0,1,0,3,5.5
Salitre El Greco,El Tiempo,0,9,Lluvia fuerte,1,0,1,0,3,6.82
Salitre El Greco,El Tiempo,0,10,Normal,0,0,1,0,3,3.11
Salitre El Greco,El Tiempo,0,10,Lluvia,0,0,1,0,3,4.27
Salitre El Greco,El Tiempo,0,10,Lluvia fuerte,0,0,1,0,3,4.76
Salitre El Greco,El Tiempo,0,11,Normal,0,0,1,0,3,3.0
Salitre El Greco,El Tiempo,0,11,Lluvia,0,0,1,0,3,4.22
Salitre El Greco,El Tiempo,0,11,Lluvia fuerte,0,0,1,0,3,4.74
Salitre El Greco,El Tiempo,0,12,Normal,0,0,1,0,3,3.55
Salitre El Greco,El Tiempo,0,12,Lluvia,0,0,1,0,3,3.96
Salitre El Greco,El Tiempo,0,12,Lluvia fuerte,0,0,1,0,3,5.02
Salitre El Greco,El Tiempo,0,13,Normal,0,0,1,0,3,3.39
Salitre El Greco,El Tiempo,0,13,Lluvia,0,0,1,0,3,3.91
Salitre El Greco,El Tiempo,0,13,Lluvia fuerte,0,0,1,0,3,5.44
Salitre El Greco,El Tiempo,0,14,Normal,0,0,1,0,3,3.14
Salitre El Greco,El Tiempo,0,14,Lluvia,0,0,1,0,3,4.08
Salitre El Greco,El Tiempo,0,14,Lluvia fuerte,0,0,1,0,3,4.68
Salitre El Greco,El Tiempo,0,15,Normal,0,0,1,0,3,3.63
Salitre El Greco,El Tiempo,0,15,Lluvia,0,0,1,0,3,3.59
Salitre El Greco,El Tiempo,0,15,Lluvia fuerte,0,0,1,0,3,5.39
Salitre El Greco,El Tiempo,0,16,Normal,1,0,1,0,3,4.72
Salitre El Greco,El Tiempo,0,16,Lluvia,1,0,1,0,3,5.13
Salitre El Greco,El Tiempo,0,16,Lluvia fuerte,1,0,1,0,3,7.1
Salitre El Greco,El Tiempo,0,17,Normal,1,0,1,0,3,5.41
Salitre El Greco,El Tiempo,0,17,Lluvia,1,0,1,0,3,5.41
Salitre El Greco,El Tiempo,0,17,Lluvia fuerte,1,0,1,0,3,6.17
Salitre El Greco,El Tiempo,0,18,Normal,1,0,1,0,3,4.82
Salitre El Greco,El Tiempo,0,18,Lluvia,1,0,1,0,3,5.54
Salitre El Greco,El Tiempo,0,18,Lluvia fuerte,1,0,1,0,3,8.02
Salitre El Greco,El Tiempo,0,19,Normal,1,0,1,0,3,4.74
Salitre El Greco,El Tiempo,0,19,Lluvia,1,0,1,0,3,5.71
Salitre El Greco,El Tiempo,0,19,Lluvia fuerte,1,0,1,0,3,5.89
Salitre El Greco,El Tiempo,0,20,Normal,0,0,1,0,3,3.18
Salitre El Greco,El Tiempo,0,20,Lluvia,0,0,1,0,3,3.9
Salitre El Greco,El Tiempo,0,20,Lluvia fuerte,0,0,1,0,3,4.49
Salitre El Greco,El Tiempo,0,21,Normal,0,0,1,0,3,3.45
Salitre El Greco,El Tiempo,0,21,Lluvia,0,0,1,0,3,4.18
Salitre El Greco,El Tiempo,0,21,Lluvia fuerte,0,0,1,0,3,5.19
Salitre El Greco,El Tiempo,0,22,Normal,0,0,1,0,3,3.46
Salitre El Greco,El Tiempo,0,22,Lluvia,0,0,1,0,3,4.19
Salitre El Greco,El Tiempo,0,22,Lluvia fuerte,0,0,1,0,3,4.64
Salitre El Greco,El Tiempo,1,5,Normal,0,0,1,0,3,3.23
Salitre El Greco,El Tiempo,1,5,Lluvia,0,0,1,0,3,3.57
Salitre El Greco,El Tiempo,1,5,Lluvia fuerte,0,0,1,0,3,4.87
Salitre El Greco,El Tiempo,1,6,Normal,1,0,1,0,3,3.96
Salitre El Greco,El Tiempo,1,6,Lluvia,1,0,1,0,3,5.53
Salitre El Greco,El Tiempo,1,6,Lluvia fuerte,1,0,1,0,3,7.07
Salitre El Greco,El Tiempo,1,7,Normal,1,0,1,0,3,5.09
Salitre El Greco,El Tiempo,1,7,Lluvia,1,0,1,0,3,6.16
Salitre El Greco,El Tiempo,1,7,Lluvia fuerte,1,0,1,0,3,6.32
Salitre El Greco,El Tiempo,1,8,Normal,1,0,1,0,3,3.92
Salitre El Greco,El Tiempo,1,8,Lluvia,1,0,1,0,3,5.45
Salitre El Greco,El Tiempo,1,8,Lluvia fuerte,1,0,1,0,3,6.72
Salitre El Greco,El Tiempo,1,9,Normal,1,0,1,0,3,5.0
Salitre El Greco,El Tiempo,1,9,Lluvia,1,0,1,0,3,5.41
Salitre El Greco,El Tiempo,1,9,Lluvia fuerte,1,0,1,0,3,6.31
Salitre El Greco,El Tiempo,1,10,Normal,0,0,1,0,3,3.55
Salitre El Greco,El Tiempo,1,10,Lluvia,0,0,1,0,3,4.29
Salitre El Greco,El Tiempo,1,10,Lluvia fuerte,0,0,1,0,3,4.73
Salitre El Greco,El Tiempo,1,11,Normal,0,0,1,0,3,3.56
Salitre El Greco,El Tiempo,1,11,Lluvia,0,0,1,0,3,4.18
Salitre El Greco,El Tiempo,1,11,Lluvia fuerte,0,0,1,0,3,5.02
Salitre El Greco,El Tiempo,1,12,Normal,0,0,1,0,3,3.2
Salitre El Greco,El Tiempo,1,12,Lluvia,0,0,1,0,3,4.15
Salitre El Greco,El Tiempo,1,12,Lluvia fuerte,0,0,1,0,3,5.29
Salitre El Greco,El Tiempo,1,13,Normal,0,0,1,0,3,2.98
Salitre El Greco,El Tiempo,1,13,Lluvia,0,0,1,0,3,3.62
Salitre El Greco,El Tiempo,1,13,Lluvia fuerte,0,0,1,0,3,4.52
Salitre El Greco,El Tiempo,1,14,Normal,0,0,1,0,3,3.58
Salitre El Greco,El Tiempo,1,14,Lluvia,0,0,1,0,3,4.11
Salitre El Greco,El Tiempo,1,14,Lluvia fuerte,0,0,1,0,3,5.2
Salitre El Greco,El Tiempo,1,15,Normal,0,0,1,0,3,3.38
Salitre El Greco,El Tiempo,1,15,Lluvia,0,0,1,0,3,3.86
Salitre El Greco,El Tiempo,1,15,Lluvia fuerte,0,0,1,0,3,4.62
Salitre El Greco,El Tiempo,1,16,Normal,1,0,1,0,3,4.28
Salitre El Greco,El Tiempo,1,16,Lluvia,1,0,1,0,3,5.89
Salitre El Greco,El Tiempo,1,16,Lluvia fuerte,1,0,1,0,3,6.37
Salitre El Greco,El Tiempo,1,17,Normal,1,0,1,0,3,4.36
Salitre El Greco,El Tiempo,1,17,Lluvia,1,0,1,0,3,5.88
Salitre El Greco,El Tiempo,1,17,Lluvia fuerte,1,0,1,0,3,7.48
Salitre El Greco,El Tiempo,1,18,Normal,1,0,1,0,3,4.23
Salitre El Greco,El Tiempo,1,18,Lluvia,1,0,1,0,3,5.8
Salitre El Greco,El Tiempo,1,18,Lluvia fuerte,1,0,1,0,3,7.11
Salitre El Greco,El Tiempo,1,19,Normal,1,0,1,0,3,4.39
Salitre El Greco,El Tiempo,1,19,Lluvia,1,0,1,0,3,5.84
Salitre El Greco,El Tiempo,1,19,Lluvia fuerte,1,0,1,0,3,6.93
Salitre El Greco,El Tiempo,1,20,Normal,0,0,1,0,3,3.35
Salitre El Greco,El Tiempo,1,20,Lluvia,0,0,1,0,3,3.69
Salitre El Greco,El Tiempo,1,20,Lluvia fuerte,0,0,1,0,3,5.27
Salitre El Greco,El Tiempo,1,21,Normal,0,0,1,0,3,3.09
Salitre El Greco,El Tiempo,1,21,Lluvia,0,0,1,0,3,4.32
Salitre El Greco,El Tiempo,1,21,Lluvia fuerte,0,0,1,0,3,5.35
Salitre El Greco,El Tiempo,1,22,Normal,0,0,1,0,3,3.02
Salitre El Greco,El Tiempo,1,22,Lluvia,0,0,1,0,3,4.19
Salitre El Greco,El Tiempo,1,22,Lluvia fuerte,0,0,1,0,3,4.63
Salitre El Greco,El Tiempo,2,5,Normal,0,0,1,0,3,3.31
Salitre El Greco,El Tiempo,2,5,Lluvia,0,0,1,0,3,4.24
Salitre El Greco,El Tiempo,2,5,Lluvia fuerte,0,0,1,0,3,5.13
Salitre El Greco,El Tiempo,2,6,Normal,1,0,1,0,3,4.68
Salitre El Greco,El Tiempo,2,6,Lluvia,1,0,1,0,3,5.89
Salitre El Greco,El Tiempo,2,6,Lluvia fuerte,1,0,1,0,3,6.97
Salitre El Greco,El Tiempo,2,7,Normal,1,0,1,0,3,4.5
Salitre El Greco,El Tiempo,2,7,Lluvia,1,0,1,0,3,4.92
Salitre El Greco,El Tiempo,2,7,Lluvia fuerte,1,0,1,0,3,6.16
Salitre El Greco,El Tiempo,2,8,Normal,1,0,1,0,3,5.24
Salitre El Greco,El Tiempo,2,8,Lluvia,1,0,1,0,3,5.52
Salitre El Greco,El Tiempo,2,8,Lluvia fuerte,1,0,1,0,3,6.65
Salitre El Greco,El Tiempo,2,9,Normal,1,0,1,0,3,4.44
Salitre El Greco,El Tiempo,2,9,Lluvia,1,0,1,0,3,5.84
Salitre El Greco,El Tiempo,2,9,Lluvia fuerte,1,0,1,0,3,6.98
Salitre El Greco,El Tiempo,2,10,Normal,0,0,1,0,3,3.46
Salitre El Greco,El Tiempo,2,10,Lluvia,0,0,1,0,3,3.7
